attrition,businesstravel,dailyrate,distancefromhome,education,educationfield,employeenumber,environmentsatisfaction,gender,jobinvolvement,joblevel,jobrole,jobsatisfaction,maritalstatus,monthlyincome,monthlyrate,numcompaniesworked,overtime,percentsalaryhike,performancerating,relationshipsatisfaction,standardhours,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearssincelastpromotion,yearswithcurrmanager,datebirth,salary,remotework
No,Unknown,290.03550973654063,9.0,4.0,Life Sciences,1256.0,3.0,0.0,3.0,1.0,LAboraTOry TeCHniCIan,1.0,Unknown,Unknown,"6090,75$",2.0,Unknown,21.0,4.0,4.0,Part Time,1.0,7.0,2.0,3.0,5.0,1.0,4.0,1982.0,"28111,13$",True
No,Unknown,290.03550973654063,-18.0,1.0,Unknown,1257.0,2.0,1.0,3.0,1.0,lAbORatory tECHnICiAn,2.0,Single,"2342,59$","6090,75$",1.0,No,14.0,3.0,4.0,Part Time,0.0,1.0,3.0,3.0,1.0,0.0,0.0,2004.0,"28111,13$",0
No,Unknown,556.2566609977324,7.0,4.0,Unknown,1258.0,2.0,0.0,2.0,2.0,ManufAcTUriNG diRECTOR,3.0,Married,"4492,84$","11681,39$",2.0,No,17.0,3.0,3.0,Unknown,0.0,10.0,2.0,3.0,1.0,0.0,0.0,1972.0,"53914,11$",Yes
No,Unknown,290.03550973654063,9.0,3.0,Unknown,1259.0,2.0,1.0,2.0,1.0,rEsearCH SCIeNtIst,2.0,Married,Unknown,"6090,75$",4.0,Yes,20.0,4.0,2.0,Part Time,1.0,9.0,3.0,2.0,1.0,0.0,0.0,1965.0,"28111,13$",0
Yes,travel_frequently,290.03550973654063,1.0,1.0,Unknown,1260.0,3.0,1.0,1.0,1.0,SALES RepRESENTatIvE,1.0,Unknown,"2342,59$","6090,75$",0.0,No,21.0,4.0,1.0,Part Time,0.0,1.0,5.0,3.0,0.0,0.0,0.0,2004.0,"28111,13$",Yes
Yes,travel_rarely,290.03550973654063,2.0,3.0,Life Sciences,1261.0,2.0,0.0,2.0,1.0,LABOrAtorY tecHniCiaN,4.0,Single,"2342,59$","6090,75$",1.0,Unknown,22.0,4.0,3.0,Part Time,0.0,1.0,3.0,2.0,1.0,1.0,0.0,2004.0,"28111,13$",Yes
Yes,travel_rarely,556.2566609977324,23.0,2.0,Unknown,1262.0,2.0,0.0,2.0,2.0,MAnufACTuRiNG DIReCTOR,3.0,Unknown,"4492,84$","11681,39$",3.0,Yes,13.0,3.0,1.0,Part Time,0.0,8.0,1.0,3.0,1.0,0.0,1.0,1988.0,"53914,11$",True
No,travel_rarely,676.1031746031746,-38.0,4.0,Unknown,1263.0,4.0,0.0,3.0,2.0,ManUfactuRIng diREcTOR,3.0,Unknown,Unknown,"14198,17$",9.0,Unknown,14.0,3.0,2.0,Full Time,0.0,14.0,3.0,3.0,1.0,0.0,0.0,1985.0,"65530,00$",False
Yes,Unknown,688.484126984127,29.0,1.0,Medical,1264.0,2.0,0.0,3.0,2.0,heAlTHcARe rEpResENtatiVE,1.0,Married,"5560,83$","14458,17$",7.0,Yes,19.0,3.0,2.0,Full Time,0.0,17.0,2.0,3.0,1.0,0.0,0.0,1985.0,"66730,00$",0
No,Unknown,1402.2460317460318,6.0,3.0,Life Sciences,1265.0,4.0,1.0,3.0,3.0,mAnageR,4.0,Single,"11325,83$","29447,17$",3.0,Yes,18.0,3.0,3.0,Full Time,0.0,10.0,3.0,3.0,1.0,0.0,0.0,1982.0,"135910,00$",False
No,travel_rarely,224.61111111111111,3.0,3.0,Life Sciences,1266.0,3.0,0.0,2.0,1.0,ResEaRCh sciENtIST,4.0,Married,Unknown,"4716,83$",3.0,Unknown,17.0,3.0,1.0,Part Time,1.0,7.0,6.0,3.0,1.0,0.0,0.0,1964.0,"21770,00$",Yes
No,travel_rarely,2013.6587301587304,1.0,4.0,Medical,1267.0,4.0,1.0,3.0,5.0,MANagER,4.0,Divorced,"16264,17$","42286,83$",3.0,No,11.0,3.0,3.0,Full Time,1.0,10.0,3.0,2.0,7.0,0.0,6.0,1973.0,"195170,00$",False
No,travel_rarely,556.2566609977324,19.0,2.0,Life Sciences,1268.0,3.0,0.0,3.0,2.0,rESEArcH SCiEntIst,1.0,Divorced,"4492,84$","11681,39$",2.0,Unknown,16.0,3.0,1.0,Part Time,2.0,17.0,2.0,2.0,1.0,0.0,0.0,1982.0,"53914,11$",1
No,Unknown,1981.15873015873,1.0,3.0,Unknown,1269.0,3.0,0.0,4.0,5.0,manAGer,4.0,Unknown,"16001,67$","41604,33$",0.0,Unknown,11.0,3.0,3.0,Full Time,1.0,25.0,2.0,3.0,24.0,1.0,7.0,1978.0,"192020,00$",0
Yes,Unknown,1036.6984126984128,10.0,3.0,Medical,1270.0,1.0,0.0,3.0,3.0,ManufActuriNG DireCtor,3.0,Unknown,"8373,33$","21770,67$",6.0,No,11.0,3.0,2.0,Full Time,2.0,17.0,5.0,3.0,1.0,0.0,0.0,1986.0,"100480,00$",1
No,Unknown,280.94444444444446,-38.0,3.0,Unknown,1271.0,3.0,0.0,3.0,1.0,rESEARCH SCIENtIsT,4.0,Married,"2269,17$","5899,83$",1.0,No,11.0,3.0,2.0,Part Time,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1972.0,"27230,00$",True
Yes,travel_rarely,290.03550973654063,2.0,4.0,Life Sciences,1272.0,1.0,0.0,3.0,1.0,LABoraToRY TEcHNiciAN,3.0,Single,"2342,59$","6090,75$",2.0,Unknown,11.0,3.0,3.0,Part Time,0.0,5.0,5.0,1.0,0.0,0.0,0.0,1995.0,"28111,13$",False
No,travel_rarely,685.4920634920636,2.0,3.0,Medical,1273.0,1.0,0.0,2.0,2.0,SaleS exeCUtiVE,2.0,Married,Unknown,"14395,33$",2.0,No,19.0,3.0,2.0,Full Time,2.0,10.0,2.0,3.0,0.0,0.0,0.0,1994.0,"66440,00$",True
No,travel_rarely,556.2566609977324,23.0,3.0,Medical,1274.0,2.0,0.0,2.0,2.0,heAlThcaRe REprESeNTATive,4.0,Unknown,"4492,84$","11681,39$",0.0,No,21.0,3.0,2.0,Part Time,1.0,10.0,2.0,3.0,9.0,7.0,8.0,1992.0,"53914,11$",True
No,travel_rarely,578.2936507936508,7.0,2.0,Medical,1275.0,1.0,1.0,4.0,2.0,SALes EXEcutIvE,1.0,Unknown,"4670,83$","12144,17$",1.0,Yes,24.0,4.0,3.0,Full Time,1.0,8.0,3.0,3.0,8.0,7.0,7.0,1985.0,"56050,00$",0
Yes,travel_frequently,326.13492063492066,-12.0,3.0,Life Sciences,1276.0,12.0,0.0,3.0,1.0,LABoraToRY TEChnicIan,3.0,Unknown,"2634,17$","6848,83$",3.0,Yes,22.0,4.0,4.0,Full Time,1.0,19.0,0.0,1.0,1.0,0.0,0.0,1979.0,"31610,00$",Yes
No,Unknown,556.2566609977324,3.0,3.0,Technical Degree,1277.0,3.0,0.0,3.0,2.0,resEArch ScientiST,2.0,Single,"4492,84$","11681,39$",4.0,Unknown,12.0,3.0,4.0,Part Time,0.0,10.0,2.0,3.0,8.0,7.0,7.0,1987.0,"53914,11$",Yes
Yes,Unknown,146.5079365079365,3.0,3.0,Unknown,1278.0,3.0,0.0,3.0,1.0,LABoratOry TeCHnIcIan,3.0,Single,"1183,33$","3076,67$",1.0,No,13.0,3.0,3.0,Unknown,0.0,0.0,2.0,3.0,0.0,0.0,0.0,2005.0,Unknown,1
No,Unknown,290.03550973654063,18.0,4.0,Life Sciences,1279.0,3.0,0.0,4.0,1.0,lAborAtoRY TEchNIciAn,4.0,Married,"2342,59$","6090,75$",4.0,No,18.0,3.0,4.0,Part Time,2.0,4.0,2.0,3.0,1.0,0.0,0.0,1987.0,"28111,13$",True
No,Unknown,123.8095238095238,10.0,3.0,Unknown,1280.0,4.0,1.0,2.0,1.0,sALes rEPrESenTativE,3.0,Unknown,"1000,00$","2600,00$",1.0,No,12.0,3.0,1.0,Part Time,0.0,0.0,2.0,3.0,0.0,0.0,0.0,2005.0,"12000,00$",0
Yes,travel_rarely,540.4285714285714,3.0,2.0,Unknown,1281.0,4.0,1.0,3.0,2.0,Sales exECutivE,3.0,Married,"4365,00$","11349,00$",4.0,Yes,18.0,3.0,1.0,Unknown,0.0,12.0,3.0,2.0,1.0,0.0,0.0,1984.0,"52380,00$",True
No,travel_rarely,1030.1984126984128,-15.0,3.0,Unknown,1282.0,15.0,1.0,3.0,3.0,hEAlthCarE rEpresenTATiVe,1.0,Marreid,Unknown,"21634,17$",8.0,No,16.0,3.0,1.0,Part Time,1.0,10.0,1.0,2.0,1.0,0.0,0.0,1980.0,"99850,00$",True
No,travel_frequently,556.2566609977324,4.0,1.0,Medical,1283.0,2.0,0.0,3.0,2.0,sales rEpResENtAtIVe,3.0,Unknown,Unknown,"11681,39$",3.0,No,19.0,3.0,1.0,Part Time,0.0,5.0,3.0,3.0,0.0,0.0,0.0,1976.0,"53914,11$",False
No,travel_rarely,1649.968253968254,23.0,5.0,Unknown,1284.0,1.0,1.0,3.0,4.0,rEsEARcH DiRecTOR,4.0,Single,Unknown,"34649,33$",2.0,No,14.0,3.0,2.0,Full Time,0.0,16.0,2.0,3.0,1.0,0.0,0.0,1981.0,"159920,00$",0
No,Unknown,244.52380952380955,2.0,3.0,Unknown,1285.0,3.0,1.0,3.0,1.0,lAboRaTORY TECHNIcIAN,2.0,Married,"1975,00$","5135,00$",1.0,No,13.0,3.0,3.0,Part Time,1.0,8.0,4.0,3.0,8.0,0.0,7.0,1991.0,"23700,00$",True
No,travel_rarely,1032.4872861766066,29.0,1.0,Medical,1286.0,1.0,1.0,3.0,3.0,mAnAGer,3.0,Married,"8339,32$","21682,23$",3.0,Unknown,21.0,4.0,2.0,Part Time,1.0,15.0,3.0,1.0,0.0,0.0,0.0,1975.0,"100071,84$",Yes
No,travel_rarely,699.6269841269841,2.0,4.0,Unknown,1287.0,1.0,0.0,2.0,2.0,HealTHcaRE rEPreSEntATive,4.0,Unknown,"5650,83$","14692,17$",3.0,Unknown,23.0,4.0,2.0,Full Time,0.0,10.0,6.0,3.0,1.0,0.0,0.0,1981.0,"67810,00$",0
No,non-travel,686.4206349206349,1.0,5.0,Medical,1288.0,4.0,1.0,3.0,2.0,sALES ExecuTIve,4.0,Unknown,"5544,17$","14414,83$",4.0,Unknown,15.0,3.0,2.0,Unknown,0.0,10.0,6.0,3.0,1.0,0.0,0.0,1987.0,Unknown,1
Yes,travel_rarely,294.1507936507937,5.0,3.0,Marketing,1289.0,4.0,1.0,3.0,1.0,SaLes rEpreSeNTATive,3.0,Single,Unknown,"6177,17$",1.0,Unknown,13.0,3.0,2.0,Full Time,0.0,1.0,2.0,3.0,1.0,0.0,0.0,1990.0,"28510,00$",False
No,Unknown,542.4920634920635,7.0,4.0,Medical,1290.0,3.0,1.0,3.0,2.0,MaNUfActuRInG diREctOr,3.0,Married,Unknown,"11392,33$",2.0,Unknown,14.0,3.0,3.0,Part Time,0.0,7.0,2.0,4.0,1.0,0.0,0.0,1977.0,"52580,00$",True
Yes,travel_rarely,290.03550973654063,12.0,3.0,Life Sciences,1291.0,3.0,1.0,4.0,1.0,saLes REPrEsentAtiVE,2.0,Single,"2342,59$","6090,75$",1.0,Unknown,15.0,3.0,4.0,Unknown,0.0,1.0,0.0,3.0,1.0,0.0,0.0,2002.0,Unknown,0
No,Unknown,255.46031746031747,2.0,1.0,Technical Degree,1292.0,3.0,0.0,3.0,1.0,sAlES rEpResENTaTivE,2.0,Unknown,"2063,33$","5364,67$",1.0,Unknown,18.0,3.0,1.0,Unknown,1.0,10.0,3.0,3.0,1.0,0.0,0.0,1993.0,Unknown,Yes
Yes,travel_frequently,235.75396825396828,4.0,3.0,Unknown,1293.0,3.0,0.0,3.0,1.0,rEsearCh sciEnTISt,4.0,Single,"1904,17$","4950,83$",9.0,Yes,23.0,4.0,3.0,Part Time,0.0,3.0,4.0,3.0,1.0,0.0,0.0,1993.0,"22850,00$",False
No,travel_rarely,433.0238095238095,10.0,4.0,Unknown,1294.0,3.0,0.0,3.0,2.0,maNuFACtURINg DirEcToR,2.0,Single,"3497,50$","9093,50$",2.0,Unknown,12.0,3.0,4.0,Part Time,0.0,18.0,2.0,2.0,1.0,0.0,1.0,1986.0,"41970,00$",True
No,travel_rarely,355.7460317460318,2.0,3.0,Unknown,1295.0,2.0,1.0,2.0,2.0,LAboraTORY TEchNIciAN,3.0,Married,"2873,33$","7470,67$",6.0,No,22.0,4.0,2.0,Unknown,1.0,10.0,3.0,3.0,1.0,0.0,0.0,1983.0,Unknown,1
No,travel_rarely,470.26984126984127,17.0,2.0,Unknown,1296.0,3.0,0.0,3.0,2.0,lABORatorY TECHNIciAN,1.0,Unknown,"3798,33$","9875,67$",1.0,Unknown,12.0,3.0,4.0,Part Time,1.0,10.0,2.0,3.0,10.0,1.0,8.0,1995.0,"45580,00$",False
No,travel_frequently,175.60317460317464,2.0,2.0,Unknown,1297.0,4.0,0.0,3.0,1.0,lABoRatory teCHniciAN,4.0,Married,"1418,33$","3687,67$",1.0,Yes,23.0,4.0,3.0,Part Time,1.0,10.0,3.0,3.0,1.0,0.0,0.0,1985.0,"17020,00$",False
Yes,Unknown,264.53968253968253,2.0,2.0,Technical Degree,1298.0,1.0,0.0,2.0,1.0,humAN ResoUrceS,4.0,Single,"2136,67$","5555,33$",1.0,No,12.0,3.0,3.0,Part Time,0.0,1.0,3.0,4.0,1.0,0.0,0.0,2004.0,"25640,00$",True
No,travel_rarely,1582.7713464696226,29.0,3.0,Unknown,1299.0,1.0,0.0,2.0,4.0,MaNagER,4.0,divorced,Unknown,"33238,20$",3.0,No,12.0,3.0,3.0,Full Time,1.0,10.0,3.0,2.0,1.0,0.0,0.0,1966.0,"153407,07$",Yes
No,travel_rarely,523.0952380952382,2.0,2.0,Medical,1300.0,1.0,1.0,3.0,2.0,MAnufactURInG DiREctoR,4.0,Unknown,Unknown,"10985,00$",5.0,Unknown,13.0,3.0,3.0,Part Time,3.0,20.0,2.0,3.0,5.0,0.0,4.0,1976.0,"50700,00$",True
No,travel_rarely,390.0,8.0,4.0,Life Sciences,1301.0,3.0,1.0,3.0,2.0,lAbORATorY TEchniciAN,3.0,Single,"3150,00$","8190,00$",7.0,Unknown,11.0,3.0,3.0,Part Time,0.0,10.0,3.0,3.0,1.0,0.0,0.0,1969.0,"37800,00$",False
Yes,travel_frequently,1013.5873015873016,-42.0,3.0,Unknown,1302.0,42.0,0.0,3.0,3.0,HEaLTHCARe REPresEnTaTiVE,3.0,Unknown,Unknown,"21285,33$",3.0,No,12.0,3.0,1.0,Part Time,0.0,12.0,2.0,3.0,1.0,0.0,0.0,1992.0,"98240,00$",1
Yes,travel_frequently,193.7619047619048,5.0,3.0,Marketing,1303.0,2.0,0.0,3.0,1.0,saLeS REprESENTaTIvE,2.0,Unknown,Unknown,"4069,00$",1.0,Yes,14.0,3.0,4.0,Part Time,0.0,10.0,3.0,3.0,0.0,0.0,0.0,2005.0,"18780,00$",0
No,Unknown,1032.4872861766066,28.0,3.0,Other,1304.0,3.0,0.0,1.0,3.0,sALeS ExecuTiVE,1.0,Unknown,Unknown,"21682,23$",3.0,No,15.0,3.0,3.0,Part Time,1.0,20.0,2.0,3.0,1.0,0.0,1.0,1983.0,"100071,84$",True
No,Unknown,556.2566609977324,29.0,2.0,Unknown,1305.0,1.0,0.0,3.0,2.0,saLeS eXecUTIVE,3.0,Unknown,"4492,84$","11681,39$",5.0,Unknown,12.0,3.0,1.0,Part Time,2.0,8.0,5.0,3.0,0.0,0.0,0.0,1997.0,"53914,11$",True
Yes,travel_rarely,241.42857142857144,-24.0,3.0,Unknown,1306.0,3.0,0.0,1.0,1.0,LABorAtORy TEchnIciAn,4.0,Single,"1950,00$","5070,00$",1.0,Yes,18.0,3.0,2.0,Unknown,0.0,1.0,3.0,1.0,1.0,0.0,0.0,1997.0,Unknown,Yes
No,Unknown,556.2566609977324,10.0,3.0,Unknown,1307.0,3.0,1.0,3.0,2.0,HEALthCaRe reprEsEnTaTivE,3.0,Unknown,"4492,84$","11681,39$",3.0,No,19.0,3.0,3.0,Unknown,1.0,18.0,4.0,3.0,1.0,0.0,0.0,1985.0,Unknown,True
No,Unknown,219.4523809523809,17.0,2.0,Other,1308.0,4.0,0.0,2.0,1.0,lAbOrAtORy tECHNICIAN,2.0,Married,"1772,50$","4608,50$",1.0,No,21.0,4.0,4.0,Part Time,1.0,1.0,2.0,3.0,1.0,0.0,0.0,1999.0,"21270,00$",Yes
Yes,travel_frequently,209.75396825396828,12.0,4.0,Unknown,1309.0,2.0,0.0,2.0,1.0,sALeS RePREsEntaTIVe,1.0,Married,"1694,17$","4404,83$",1.0,No,18.0,3.0,3.0,Part Time,1.0,1.0,2.0,4.0,1.0,0.0,0.0,1993.0,"20330,00$",True
No,travel_rarely,990.6825396825396,2.0,3.0,Marketing,1310.0,4.0,0.0,3.0,2.0,salEs eXeCuTIve,3.0,Married,"8001,67$","20804,33$",4.0,Unknown,11.0,3.0,3.0,Full Time,1.0,10.0,3.0,2.0,3.0,1.0,0.0,1986.0,"96020,00$",0
No,travel_rarely,290.03550973654063,1.0,3.0,Life Sciences,1311.0,4.0,1.0,2.0,1.0,rEsEARcH ScieNTisT,2.0,Unknown,"2342,59$","6090,75$",1.0,No,13.0,3.0,4.0,Part Time,0.0,1.0,0.0,4.0,1.0,0.0,0.0,2003.0,"28111,13$",Yes
No,Unknown,1715.4841269841272,-14.0,4.0,Other,1312.0,2.0,0.0,2.0,4.0,REseArcH DireCtOR,4.0,Divorced,"13855,83$","36025,17$",4.0,Unknown,14.0,3.0,3.0,Full Time,1.0,21.0,3.0,3.0,1.0,0.0,0.0,1980.0,"166270,00$",0
No,Unknown,290.03550973654063,-27.0,1.0,Life Sciences,1313.0,3.0,1.0,3.0,1.0,ReseaRcH SCieNTIST,1.0,Unknown,"2342,59$","6090,75$",3.0,No,17.0,3.0,4.0,Part Time,0.0,8.0,3.0,2.0,0.0,0.0,0.0,1985.0,"28111,13$",1
No,Unknown,556.2566609977324,8.0,4.0,Marketing,1314.0,3.0,0.0,3.0,2.0,SalEs eXecuTive,3.0,Divorced,"4492,84$","11681,39$",0.0,Unknown,12.0,3.0,4.0,Part Time,0.0,6.0,3.0,3.0,5.0,1.0,2.0,1990.0,"53914,11$",0
No,Unknown,214.91269841269843,3.0,3.0,Unknown,1315.0,3.0,1.0,3.0,1.0,reSeARCH SCIenTiST,3.0,Unknown,"1735,83$","4513,17$",1.0,No,20.0,4.0,3.0,Part Time,1.0,1.0,2.0,3.0,1.0,0.0,0.0,1993.0,"20830,00$",False
No,Unknown,556.2566609977324,-44.0,2.0,Medical,1316.0,2.0,1.0,3.0,2.0,SaLeS EXEcUTiVe,3.0,Unknown,"4492,84$","11681,39$",1.0,No,14.0,3.0,1.0,Part Time,1.0,10.0,5.0,2.0,6.0,1.0,2.0,1994.0,"53914,11$",0
Yes,Unknown,104.1031746031746,10.0,1.0,Medical,1317.0,4.0,0.0,3.0,1.0,rEseaRch sCIenTiST,3.0,Single,84083$,"2186,17$",1.0,Unknown,11.0,3.0,4.0,Part Time,0.0,10.0,5.0,3.0,1.0,1.0,1.0,2003.0,"10090,00$",1
No,non-travel,290.03550973654063,-20.0,3.0,Unknown,1318.0,20.0,0.0,2.0,1.0,LAboRATOry TeCHnician,3.0,Marreid,"2342,59$","6090,75$",1.0,No,18.0,3.0,3.0,Unknown,2.0,1.0,3.0,3.0,1.0,0.0,0.0,1988.0,Unknown,0
No,Unknown,290.03550973654063,10.0,2.0,Life Sciences,1319.0,4.0,0.0,4.0,1.0,rESeArCh sciENTiSt,4.0,Single,Unknown,"6090,75$",3.0,No,17.0,3.0,1.0,Part Time,0.0,10.0,2.0,3.0,1.0,0.0,0.0,1986.0,"28111,13$",Yes
No,Unknown,811.0555555555557,1.0,3.0,Unknown,1320.0,3.0,1.0,3.0,3.0,mAnuFacTUrinG dIrECtOR,3.0,Single,"6550,83$","17032,17$",4.0,Yes,14.0,3.0,4.0,Part Time,0.0,10.0,4.0,3.0,1.0,0.0,0.0,1985.0,"78610,00$",1
No,Unknown,272.5873015873016,10.0,3.0,Unknown,1321.0,3.0,0.0,3.0,1.0,sAles RePreseNtativE,3.0,Single,"2201,67$","5724,33$",1.0,No,11.0,3.0,3.0,Part Time,0.0,1.0,6.0,3.0,1.0,0.0,0.0,1994.0,"26420,00$",0
No,Unknown,556.2566609977324,2.0,4.0,Unknown,1322.0,4.0,1.0,3.0,2.0,HEaLthcAre reprESentATiVE,1.0,Divorced,"4492,84$","11681,39$",2.0,No,11.0,3.0,1.0,Part Time,1.0,16.0,2.0,4.0,1.0,0.0,0.0,1988.0,"53914,11$",True
No,travel_rarely,290.03550973654063,2.0,5.0,Medical,1323.0,4.0,0.0,3.0,1.0,ResEarCh ScIenTisT,3.0,Married,"2342,59$","6090,75$",6.0,Yes,13.0,3.0,2.0,Unknown,1.0,10.0,0.0,1.0,1.0,0.0,1.0,1985.0,Unknown,Yes
No,travel_rarely,528.3571428571429,8.0,5.0,Life Sciences,1324.0,2.0,1.0,3.0,2.0,manUfACtuRIng DiRECtOR,1.0,Unknown,"4267,50$","11095,50$",3.0,No,14.0,3.0,3.0,Part Time,1.0,10.0,3.0,3.0,0.0,0.0,0.0,1989.0,"51210,00$",1
Yes,Unknown,290.03550973654063,6.0,3.0,Life Sciences,1325.0,3.0,0.0,4.0,1.0,LaborAtorY TecHNICIAn,1.0,Unknown,"2342,59$","6090,75$",1.0,Yes,21.0,4.0,3.0,Unknown,2.0,1.0,2.0,3.0,0.0,0.0,0.0,2000.0,Unknown,False
No,Unknown,277.95238095238096,9.0,3.0,Life Sciences,1326.0,3.0,0.0,2.0,1.0,labORAToRy TeCHNicIAN,2.0,Divorced,"2245,00$","5837,00$",1.0,No,11.0,3.0,3.0,Part Time,3.0,10.0,4.0,3.0,1.0,0.0,0.0,1999.0,"26940,00$",False
Yes,travel_rarely,290.03550973654063,1.0,2.0,Life Sciences,1327.0,2.0,1.0,2.0,1.0,LabOrATORy TEchniciAn,1.0,Married,"2342,59$","6090,75$",1.0,Unknown,11.0,3.0,4.0,Part Time,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1994.0,"28111,13$",1
No,travel_frequently,525.5714285714286,16.0,4.0,Medical,1328.0,1.0,0.0,2.0,2.0,lABoratORy tEChnIciaN,3.0,Unknown,"4245,00$","11037,00$",6.0,No,14.0,3.0,4.0,Part Time,0.0,10.0,6.0,3.0,1.0,0.0,0.0,1983.0,"50940,00$",1
No,travel_rarely,556.2566609977324,2.0,3.0,Unknown,1329.0,3.0,1.0,2.0,2.0,MaNufacTuRINg DirEcTor,4.0,Single,"4492,84$","11681,39$",5.0,Unknown,24.0,4.0,2.0,Part Time,0.0,12.0,4.0,2.0,0.0,0.0,0.0,1993.0,"53914,11$",1
No,Unknown,234.6190476190476,2.0,3.0,Unknown,1330.0,2.0,1.0,2.0,1.0,rEseaRCH scIeNTIsT,3.0,Unknown,Unknown,"4927,00$",1.0,No,14.0,3.0,4.0,Part Time,0.0,1.0,3.0,3.0,1.0,0.0,0.0,1978.0,"22740,00$",True
No,Unknown,290.03550973654063,3.0,3.0,Medical,1331.0,4.0,0.0,3.0,1.0,reSeARCH ScIENtISt,4.0,Married,"2342,59$","6090,75$",1.0,Unknown,11.0,3.0,3.0,Part Time,3.0,0.0,6.0,2.0,0.0,0.0,0.0,1996.0,"28111,13$",True
No,Unknown,556.2566609977324,16.0,4.0,Marketing,1332.0,4.0,0.0,2.0,2.0,SAlEs eXEcUTiVE,3.0,Unknown,Unknown,"11681,39$",4.0,Unknown,19.0,3.0,4.0,Part Time,2.0,9.0,2.0,3.0,1.0,0.0,0.0,1986.0,"53914,11$",True
No,Unknown,238.7460317460317,1.0,3.0,Life Sciences,1333.0,4.0,0.0,3.0,1.0,lABoraToRy techNICIAn,4.0,Divorced,"1928,33$","5013,67$",0.0,No,12.0,3.0,2.0,Part Time,1.0,4.0,2.0,3.0,3.0,0.0,2.0,1991.0,"23140,00$",1
No,travel_rarely,1582.7713464696226,8.0,3.0,Marketing,1334.0,1.0,0.0,3.0,4.0,SALes eXECuTive,4.0,Married,Unknown,"33238,20$",5.0,Unknown,14.0,3.0,3.0,Full Time,1.0,28.0,3.0,3.0,2.0,2.0,2.0,1970.0,"153407,07$",Yes
No,Unknown,1032.4872861766066,-19.0,2.0,Unknown,1335.0,19.0,0.0,3.0,3.0,saLEs EXEcUtIVE,2.0,Single,Unknown,"21682,23$",1.0,Yes,13.0,3.0,4.0,Part Time,0.0,10.0,2.0,3.0,10.0,0.0,9.0,1986.0,"100071,84$",False
Yes,travel_rarely,290.03550973654063,25.0,4.0,Unknown,1336.0,1.0,0.0,3.0,1.0,lAbORAtoRy TEChNiCIAN,4.0,Unknown,"2342,59$","6090,75$",1.0,Unknown,24.0,4.0,3.0,Part Time,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1991.0,"28111,13$",1
Yes,travel_frequently,245.5555555555556,2.0,1.0,Unknown,1337.0,4.0,0.0,2.0,1.0,lABorAToRy teCHNIcIaN,4.0,divorced,Unknown,"5156,67$",9.0,Unknown,14.0,3.0,4.0,Part Time,1.0,3.0,3.0,2.0,1.0,0.0,0.0,1965.0,"23800,00$",True
No,travel_rarely,556.2566609977324,8.0,3.0,Unknown,1338.0,1.0,1.0,3.0,2.0,MAnUFacTurInG dirEcToR,2.0,Divorced,"4492,84$","11681,39$",4.0,No,21.0,4.0,3.0,Part Time,1.0,4.0,2.0,4.0,1.0,0.0,0.0,1980.0,"53914,11$",0
Yes,travel_rarely,290.03550973654063,18.0,1.0,Other,1339.0,4.0,1.0,3.0,1.0,resEaRcH scIENTiSt,4.0,Single,"2342,59$","6090,75$",1.0,No,19.0,3.0,1.0,Part Time,0.0,10.0,3.0,2.0,1.0,0.0,0.0,2002.0,"28111,13$",False
No,Unknown,207.1746031746032,-48.0,3.0,Life Sciences,1340.0,48.0,0.0,3.0,1.0,lAboRATORy TechNIcIAN,2.0,Unknown,"1673,33$","4350,67$",1.0,No,14.0,3.0,2.0,Part Time,2.0,1.0,3.0,3.0,1.0,1.0,0.0,1989.0,"20080,00$",Yes
No,Unknown,1088.6984126984128,5.0,3.0,Unknown,1341.0,3.0,1.0,2.0,3.0,HeALThcAre RePresENTATive,2.0,Divorced,"8793,33$","22862,67$",2.0,Unknown,13.0,3.0,4.0,Full Time,1.0,24.0,3.0,3.0,6.0,0.0,4.0,1965.0,"105520,00$",False
No,Unknown,233.07142857142856,20.0,4.0,Medical,1342.0,4.0,0.0,3.0,1.0,rEsEARCh ScieNTist,3.0,Married,"1882,50$","4894,50$",4.0,Unknown,17.0,3.0,1.0,Part Time,2.0,13.0,2.0,2.0,0.0,0.0,0.0,1975.0,"22590,00$",0
No,non-travel,290.03550973654063,1.0,3.0,Life Sciences,1343.0,3.0,1.0,2.0,1.0,LaBORatoRy teCHnIciAn,2.0,Married,"2342,59$","6090,75$",6.0,No,20.0,3.0,3.0,Part Time,0.0,5.0,3.0,3.0,3.0,0.0,2.0,1991.0,"28111,13$",True
Yes,Unknown,248.96031746031747,19.0,2.0,Marketing,1344.0,3.0,0.0,2.0,1.0,sAleS rEPrEsENTaTiVE,2.0,Married,Unknown,"5228,17$",1.0,Yes,18.0,3.0,3.0,Part Time,3.0,10.0,2.0,3.0,1.0,0.0,0.0,1998.0,"24130,00$",False
No,Unknown,1032.4872861766066,10.0,4.0,Marketing,1345.0,1.0,0.0,2.0,3.0,SALes eXECuTIvE,2.0,Divorced,"8339,32$","21682,23$",2.0,No,12.0,3.0,2.0,Part Time,1.0,11.0,2.0,2.0,1.0,0.0,0.0,1983.0,"100071,84$",1
