attrition,businesstravel,dailyrate,distancefromhome,education,educationfield,employeenumber,environmentsatisfaction,gender,jobinvolvement,joblevel,jobrole,jobsatisfaction,maritalstatus,monthlyincome,monthlyrate,numcompaniesworked,overtime,percentsalaryhike,performancerating,relationshipsatisfaction,standardhours,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearssincelastpromotion,yearswithcurrmanager,datebirth,salary,remotework
No,Travel Rarely,1032.49,23.0,2.0,Unknown,1421.0,4.0,F,3.0,3.0,Sales Executive,3.0,Single,833932.0,2168223,3.0,Unknown,16.0,3.0,4.0,Part Time,0.0,21,2.0,3.0,2,0,2,1970,10007184.0,Yes
No,Travel Rarely,341.1,4.0,2.0,Unknown,1422.0,4.0,M,3.0,1.0,Laboratory Technician,3.0,Unknown,449284.0,716300,7.0,Unknown,19.0,3.0,4.0,Full Time,1.0,7,5.0,3.0,0,0,0,1970,3306000.0,Yes
Yes,Travel Rarely,143.72,2.0,4.0,Life Sciences,1423.0,4.0,F,3.0,1.0,Laboratory Technician,2.0,Single,449284.0,301817,1.0,No,12.0,3.0,1.0,Part Time,0.0,1,2.0,3.0,1,0,0,1970,1393000.0,Yes
No,Unknown,1122.85,1.0,4.0,Unknown,1424.0,3.0,F,1.0,3.0,Healthcare Representative,4.0,Divorced,906917.0,2357983,3.0,No,20.0,4.0,3.0,Full Time,1.0,19,2.0,4.0,1,0,0,1970,10883000.0,No
Yes,Unknown,290.04,22.0,1.0,Unknown,1425.0,4.0,F,1.0,1.0,Human Resources,3.0,Married,234259.0,609075,1.0,No,11.0,3.0,3.0,Unknown,1.0,1,2.0,3.0,1,0,0,1970,5391411.0,Yes
No,Travel Rarely,556.26,8.0,2.0,Life Sciences,1426.0,2.0,M,3.0,2.0,Manufacturing Director,1.0,Unknown,449284.0,1168139,2.0,Yes,16.0,3.0,2.0,Unknown,1.0,18,3.0,3.0,1,0,0,1970,5391411.0,Yes
No,Travel Rarely,295.29,-21.0,1.0,Unknown,1427.0,2.0,F,3.0,1.0,Research Scientist,4.0,Married,238500.0,620100,1.0,No,12.0,3.0,2.0,Unknown,1.0,10,2.0,2.0,10,0,8,1970,5391411.0,Yes
No,Non-Travel,556.26,2.0,4.0,Marketing,1428.0,3.0,F,3.0,2.0,Sales Executive,2.0,Unknown,449284.0,1168139,7.0,No,11.0,3.0,4.0,Part Time,1.0,4,3.0,1.0,1,0,0,1970,5391411.0,Yes
Yes,Travel Rarely,694.88,1.0,2.0,Unknown,1429.0,1.0,F,1.0,2.0,Sales Executive,2.0,Single,561250.0,1459250,6.0,Unknown,15.0,3.0,2.0,Full Time,0.0,10,2.0,3.0,0,0,0,1970,6735000.0,No
No,Travel Rarely,1006.57,-41.0,3.0,Life Sciences,1430.0,41.0,M,1.0,3.0,Human Resources,3.0,Married,449284.0,2113800,4.0,Unknown,21.0,4.0,3.0,Unknown,2.0,9,2.0,4.0,5,0,3,1970,9756000.0,Yes
No,Unknown,290.04,2.0,4.0,Unknown,1431.0,4.0,F,4.0,1.0,Research Scientist,4.0,Married,234259.0,609075,0.0,Yes,14.0,3.0,1.0,Part Time,3.0,6,3.0,3.0,5,1,2,1970,2811113.0,No
Yes,Unknown,1032.49,16.0,3.0,Unknown,1432.0,1.0,M,3.0,3.0,Sales Executive,1.0,Unknown,833932.0,2168223,2.0,Yes,20.0,4.0,3.0,Part Time,0.0,10,2.0,2.0,0,0,0,1970,10007184.0,Yes
Yes,Travel Rarely,1032.49,16.0,4.0,Unknown,1433.0,1.0,F,3.0,3.0,Sales Executive,3.0,Married,833932.0,2168223,2.0,Unknown,13.0,3.0,1.0,Unknown,3.0,10,2.0,3.0,1,0,0,1970,5391411.0,Yes
No,Travel Rarely,290.04,4.0,3.0,Technical Degree,1434.0,4.0,M,2.0,1.0,Research Scientist,1.0,Divorced,449284.0,609075,1.0,Unknown,13.0,3.0,3.0,Part Time,1.0,10,2.0,3.0,1,0,0,1970,2811113.0,Yes
No,Unknown,546.21,16.0,3.0,Unknown,1435.0,3.0,F,4.0,2.0,Healthcare Representative,3.0,Married,441167.0,1147033,3.0,No,16.0,3.0,3.0,Part Time,1.0,10,3.0,3.0,7,1,7,1970,5294000.0,No
No,Travel Rarely,556.26,18.0,3.0,Medical,1436.0,2.0,F,1.0,2.0,Healthcare Representative,4.0,Married,449284.0,1168139,3.0,Unknown,16.0,3.0,3.0,Part Time,1.0,10,2.0,3.0,1,1,0,1970,5391411.0,Yes
Yes,Unknown,251.44,17.0,3.0,Technical Degree,1437.0,3.0,F,2.0,1.0,Research Scientist,3.0,Unknown,203083.0,528017,9.0,Yes,16.0,3.0,4.0,Part Time,1.0,6,4.0,3.0,1,0,0,1970,2437000.0,No
No,Travel Rarely,1973.98,-44.0,3.0,Unknown,1438.0,3.0,F,2.0,5.0,Research Director,1.0,Married,449284.0,4145367,8.0,No,12.0,3.0,2.0,Full Time,3.0,34,2.0,3.0,1,0,0,1970,19132462.0,No
Yes,Unknown,290.04,7.0,1.0,Marketing,1439.0,2.0,F,3.0,1.0,Sales Representative,2.0,Single,234259.0,609075,1.0,Unknown,13.0,3.0,2.0,Unknown,0.0,10,3.0,3.0,1,1,0,1970,5391411.0,Yes
Yes,Travel Rarely,290.04,-45.0,1.0,Medical,1440.0,3.0,M,3.0,1.0,Laboratory Technician,1.0,Unknown,234259.0,609075,1.0,Yes,17.0,3.0,3.0,Part Time,0.0,1,6.0,3.0,1,0,0,1970,2811113.0,Yes
No,Travel Rarely,420.02,8.0,2.0,Other,1441.0,3.0,F,3.0,2.0,Human Resources,2.0,Divorced,449284.0,882050,2.0,No,13.0,3.0,3.0,Part Time,0.0,19,4.0,2.0,10,4,7,1970,4071000.0,Yes
No,Travel Rarely,556.26,13.0,3.0,Unknown,1442.0,2.0,F,4.0,2.0,Healthcare Representative,1.0,Married,449284.0,1168139,5.0,No,18.0,3.0,3.0,Part Time,2.0,10,2.0,2.0,0,0,0,1970,5391411.0,No
No,Unknown,290.04,14.0,3.0,Unknown,1443.0,2.0,M,3.0,1.0,Research Scientist,3.0,Single,234259.0,609075,1.0,Unknown,16.0,3.0,3.0,Unknown,0.0,0,4.0,1.0,0,0,0,1970,5391411.0,Yes
Yes,Travel Rarely,304.98,18.0,5.0,Human Resources,1444.0,4.0,F,4.0,1.0,Human Resources,1.0,Married,246333.0,640467,0.0,No,17.0,3.0,3.0,Full Time,0.0,2,4.0,3.0,1,0,0,1970,2956000.0,Yes
No,Travel Rarely,556.26,2.0,4.0,Unknown,1445.0,4.0,M,3.0,2.0,Research Scientist,2.0,Unknown,449284.0,1168139,4.0,Yes,22.0,4.0,4.0,Unknown,1.0,10,2.0,3.0,1,0,0,1970,5391411.0,Yes
No,Travel Frequently,479.56,10.0,4.0,Marketing,1446.0,4.0,F,3.0,2.0,Sales Executive,4.0,Unknown,387333.0,1007067,8.0,Unknown,13.0,3.0,3.0,Part Time,0.0,10,2.0,4.0,0,0,0,1970,4648000.0,Yes
No,Unknown,556.26,29.0,1.0,Life Sciences,1447.0,4.0,F,1.0,2.0,Healthcare Representative,3.0,Divorced,449284.0,1168139,8.0,No,17.0,3.0,4.0,Part Time,2.0,11,3.0,3.0,7,1,6,1970,5391411.0,No
No,Travel Rarely,290.04,8.0,3.0,Unknown,1448.0,4.0,F,3.0,1.0,Laboratory Technician,3.0,Unknown,234259.0,609075,4.0,No,13.0,3.0,4.0,Part Time,0.0,10,3.0,3.0,0,0,0,1970,2811113.0,Yes
No,Travel Rarely,289.3,6.0,1.0,Unknown,1449.0,4.0,F,2.0,1.0,Human Resources,2.0,Married,233667.0,607533,1.0,No,11.0,3.0,4.0,Part Time,0.0,10,3.0,3.0,1,0,0,1970,2804000.0,Yes
Yes,Unknown,251.64,24.0,2.0,Unknown,1450.0,4.0,F,2.0,1.0,Research Scientist,4.0,Unknown,203250.0,528450,1.0,Yes,24.0,3.0,2.0,Part Time,0.0,1,3.0,2.0,1,1,0,1970,2439000.0,No
No,Travel Rarely,294.67,3.0,3.0,Medical,1451.0,2.0,M,3.0,1.0,Sales Representative,2.0,Unknown,238000.0,618800,1.0,No,19.0,3.0,4.0,Unknown,1.0,1,3.0,3.0,1,0,0,1970,5391411.0,Yes
Yes,Unknown,290.04,9.0,3.0,Unknown,1452.0,2.0,F,3.0,1.0,Sales Representative,4.0,Unknown,234259.0,609075,1.0,Unknown,13.0,3.0,3.0,Unknown,0.0,10,3.0,2.0,1,0,0,1970,5391411.0,No
Yes,Travel Rarely,290.04,7.0,1.0,Life Sciences,1453.0,4.0,F,3.0,1.0,Research Scientist,2.0,Single,234259.0,609075,1.0,Unknown,23.0,4.0,1.0,Unknown,0.0,1,2.0,3.0,1,0,0,1970,5391411.0,Yes
No,Unknown,302.61,1.0,2.0,Life Sciences,1454.0,2.0,M,2.0,1.0,Research Scientist,3.0,Unknown,244417.0,635483,1.0,Yes,13.0,3.0,3.0,Full Time,1.0,1,3.0,2.0,1,1,0,1970,2933000.0,No
No,Travel Rarely,556.26,1.0,4.0,Unknown,1455.0,2.0,F,4.0,2.0,Healthcare Representative,1.0,Unknown,449284.0,1168139,2.0,Unknown,15.0,3.0,4.0,Part Time,1.0,10,5.0,3.0,2,2,2,1970,5391411.0,Yes
Yes,Travel Frequently,112.56,24.0,3.0,Technical Degree,1456.0,3.0,F,4.0,1.0,Sales Representative,1.0,Single,449284.0,236383,1.0,No,17.0,3.0,4.0,Part Time,0.0,1,3.0,3.0,1,0,0,1970,1091000.0,Yes
Yes,Travel Rarely,556.26,13.0,2.0,Marketing,1457.0,4.0,M,3.0,2.0,Sales Executive,3.0,Unknown,449284.0,1168139,3.0,Yes,11.0,3.0,4.0,Part Time,0.0,6,0.0,3.0,2,2,2,1970,5391411.0,Yes
No,Travel Rarely,556.26,11.0,5.0,Unknown,1458.0,4.0,M,2.0,2.0,Sales Executive,1.0,Married,449284.0,1168139,4.0,Unknown,16.0,3.0,3.0,Part Time,1.0,10,3.0,3.0,0,0,0,1970,5391411.0,Yes
No,Travel Rarely,531.45,9.0,2.0,Unknown,1459.0,1.0,F,3.0,2.0,Manufacturing Director,1.0,Married,449284.0,1116050,1.0,No,25.0,4.0,4.0,Part Time,1.0,10,3.0,3.0,10,7,9,1970,5151000.0,Yes
No,Unknown,1582.77,21.0,3.0,Unknown,1460.0,4.0,M,3.0,4.0,Manager,4.0,Unknown,449284.0,3323820,4.0,Yes,13.0,3.0,3.0,Full Time,1.0,10,2.0,2.0,1,0,0,1970,15340707.0,Yes
No,Travel Rarely,556.26,12.0,4.0,Marketing,1461.0,2.0,F,3.0,2.0,Sales Executive,4.0,Divorced,449284.0,1168139,3.0,Unknown,12.0,3.0,3.0,Part Time,2.0,14,4.0,3.0,0,0,0,1970,5391411.0,No
Yes,Unknown,295.39,22.0,3.0,Unknown,1462.0,1.0,M,2.0,1.0,Human Resources,2.0,Married,238583.0,620317,1.0,No,12.0,3.0,1.0,Full Time,0.0,10,2.0,3.0,1,0,0,1970,2863000.0,No
No,Travel Rarely,294.87,1.0,3.0,Unknown,1463.0,1.0,F,2.0,1.0,Sales Representative,1.0,Single,238167.0,619233,4.0,Unknown,14.0,3.0,1.0,Unknown,0.0,20,3.0,2.0,1,0,0,1970,5391411.0,Yes
No,Unknown,556.26,5.0,4.0,Life Sciences,1464.0,4.0,F,2.0,2.0,Manufacturing Director,4.0,Unknown,449284.0,1168139,8.0,No,24.0,4.0,2.0,Part Time,0.0,10,1.0,3.0,1,0,0,1970,5391411.0,Yes
No,Unknown,116.48,2.0,1.0,Medical,1465.0,4.0,M,1.0,1.0,Laboratory Technician,4.0,Unknown,94083.0,244617,1.0,Unknown,11.0,3.0,3.0,Part Time,3.0,10,4.0,3.0,1,0,0,1970,1129000.0,Yes
No,Travel Rarely,290.04,2.0,3.0,Unknown,1466.0,3.0,M,3.0,1.0,Human Resources,2.0,Unknown,234259.0,609075,4.0,No,14.0,3.0,3.0,Part Time,0.0,6,3.0,3.0,2,1,2,1970,2811113.0,No
No,Unknown,290.04,-44.0,4.0,Unknown,1467.0,1.0,F,3.0,1.0,Laboratory Technician,4.0,Married,234259.0,609075,8.0,No,19.0,3.0,3.0,Part Time,2.0,8,3.0,2.0,1,0,0,1970,2811113.0,Yes
No,Non-Travel,2004.79,9.0,3.0,Unknown,1468.0,4.0,F,3.0,5.0,Manager,4.0,Unknown,1619250.0,4210050,2.0,Unknown,13.0,3.0,3.0,Full Time,0.0,10,3.0,2.0,6,1,3,1970,19431000.0,No
Yes,Unknown,290.04,9.0,3.0,Unknown,1469.0,4.0,F,3.0,1.0,Sales Representative,1.0,Married,234259.0,609075,1.0,No,19.0,3.0,1.0,Unknown,1.0,10,3.0,3.0,1,1,0,1970,5391411.0,No
No,Travel Rarely,1032.49,26.0,4.0,Life Sciences,1470.0,3.0,M,3.0,3.0,Human Resources,4.0,Single,833932.0,2168223,1.0,Yes,16.0,3.0,3.0,Part Time,0.0,10,2.0,3.0,9,1,7,1970,10007184.0,No
No,Travel Rarely,238.13,7.0,2.0,Technical Degree,1471.0,2.0,F,3.0,1.0,Sales Representative,3.0,Unknown,192333.0,500067,0.0,Yes,25.0,4.0,2.0,Unknown,1.0,12,4.0,3.0,11,5,7,1970,2308000.0,Yes
No,Non-Travel,221.21,16.0,3.0,Medical,1472.0,3.0,F,3.0,1.0,Research Scientist,3.0,Single,449284.0,464533,1.0,No,14.0,3.0,3.0,Part Time,0.0,5,3.0,2.0,5,1,4,1970,2144000.0,No
No,Unknown,554.36,1.0,3.0,Life Sciences,1473.0,1.0,F,3.0,2.0,Healthcare Representative,1.0,Married,447750.0,1164150,0.0,No,12.0,3.0,1.0,Part Time,1.0,6,5.0,2.0,5,0,2,1970,5373000.0,No
Yes,Travel Rarely,1032.49,23.0,4.0,Medical,1474.0,4.0,M,3.0,3.0,Healthcare Representative,4.0,Married,833932.0,2168223,1.0,Unknown,12.0,3.0,4.0,Part Time,1.0,40,3.0,2.0,40,15,6,1970,10007184.0,Yes
No,Unknown,1032.49,3.0,3.0,Life Sciences,1475.0,1.0,F,3.0,3.0,Sales Executive,3.0,Divorced,449284.0,2168223,0.0,Unknown,12.0,3.0,3.0,Part Time,2.0,10,6.0,2.0,16,5,13,1970,10007184.0,Yes
No,Travel Frequently,1032.49,1.0,1.0,Unknown,1476.0,2.0,M,3.0,3.0,Sales Executive,4.0,Married,449284.0,2168223,1.0,Unknown,14.0,3.0,4.0,Part Time,1.0,11,5.0,3.0,11,4,1,1970,10007184.0,Yes
No,Travel Rarely,1964.96,1.0,3.0,Medical,1477.0,4.0,F,3.0,5.0,Manager,1.0,Single,1587083.0,4126417,0.0,Unknown,14.0,3.0,3.0,Unknown,0.0,37,2.0,3.0,36,4,13,1970,19045000.0,Yes
No,Unknown,1652.34,2.0,4.0,Unknown,1478.0,4.0,F,3.0,4.0,Manager,2.0,Unknown,449284.0,3469917,1.0,Unknown,19.0,3.0,2.0,Full Time,0.0,10,2.0,3.0,22,0,4,1970,16015000.0,Yes
No,Travel Rarely,991.82,1.0,3.0,Unknown,1479.0,3.0,F,4.0,3.0,Healthcare Representative,4.0,Unknown,801083.0,2082817,0.0,No,17.0,3.0,1.0,Unknown,3.0,19,5.0,2.0,18,3,7,1970,5391411.0,Yes
No,Unknown,1187.54,15.0,2.0,Life Sciences,1480.0,3.0,F,2.0,3.0,Research Director,4.0,Unknown,449284.0,2493833,0.0,Unknown,14.0,3.0,2.0,Full Time,1.0,10,3.0,3.0,11,2,9,1970,11510000.0,Yes
No,Unknown,1582.77,12.0,3.0,Unknown,1481.0,1.0,F,2.0,4.0,Research Director,2.0,Unknown,1278392.0,3323820,1.0,No,11.0,3.0,3.0,Unknown,1.0,10,3.0,3.0,25,3,9,1970,5391411.0,Yes
No,Unknown,444.27,7.0,2.0,Unknown,1482.0,2.0,M,3.0,2.0,Manufacturing Director,1.0,Married,358833.0,932967,1.0,No,12.0,3.0,2.0,Part Time,1.0,13,5.0,1.0,13,3,12,1970,4306000.0,Yes
No,Travel Rarely,1758.71,29.0,4.0,Life Sciences,1483.0,2.0,F,2.0,4.0,Manager,3.0,Married,1420500.0,3693300,0.0,No,15.0,3.0,2.0,Full Time,1.0,28,2.0,3.0,27,15,7,1970,17046000.0,Yes
No,Non-Travel,290.04,8.0,1.0,Life Sciences,1484.0,2.0,M,2.0,1.0,Sales Representative,4.0,Unknown,234259.0,609075,0.0,Unknown,19.0,3.0,4.0,Part Time,0.0,10,2.0,2.0,2,2,2,1970,2811113.0,No
Yes,Unknown,210.68,2.0,3.0,Life Sciences,1485.0,1.0,F,3.0,1.0,Research Scientist,1.0,Married,170167.0,442433,6.0,Unknown,14.0,3.0,2.0,Unknown,1.0,6,2.0,3.0,3,1,2,1970,5391411.0,Yes
No,Travel Frequently,291.06,3.0,4.0,Unknown,1486.0,3.0,F,3.0,1.0,Research Scientist,3.0,Unknown,235083.0,611217,3.0,No,16.0,3.0,1.0,Full Time,1.0,8,2.0,3.0,2,2,2,1970,2821000.0,No
No,Unknown,1973.98,1.0,4.0,Medical,1487.0,4.0,F,3.0,5.0,Research Director,4.0,Unknown,1594372.0,4145367,9.0,No,17.0,3.0,4.0,Unknown,2.0,23,0.0,3.0,2,2,2,1970,19132462.0,Yes
No,Unknown,213.57,-25.0,1.0,Unknown,1488.0,4.0,M,2.0,1.0,Research Scientist,2.0,Single,449284.0,448500,1.0,Yes,11.0,3.0,3.0,Part Time,0.0,2,6.0,4.0,2,2,2,1970,2070000.0,Yes
No,Travel Frequently,287.96,20.0,3.0,Unknown,1489.0,3.0,F,4.0,1.0,Sales Representative,4.0,Married,449284.0,604717,0.0,No,12.0,3.0,1.0,Part Time,1.0,3,4.0,3.0,2,2,2,1970,2791000.0,No
No,Unknown,556.26,11.0,2.0,Marketing,1490.0,4.0,F,3.0,2.0,Sales Executive,4.0,Divorced,449284.0,1168139,1.0,Unknown,11.0,3.0,4.0,Part Time,1.0,5,3.0,3.0,5,0,2,1970,5391411.0,Yes
No,Unknown,556.26,2.0,2.0,Unknown,1491.0,4.0,F,3.0,2.0,Manufacturing Director,3.0,Single,449284.0,1168139,2.0,No,11.0,3.0,4.0,Part Time,0.0,10,3.0,3.0,3,0,2,1970,5391411.0,Yes
Yes,Unknown,848.51,9.0,4.0,Unknown,1492.0,1.0,M,3.0,2.0,Sales Executive,1.0,Single,449284.0,1781867,0.0,Unknown,17.0,3.0,1.0,Full Time,0.0,6,3.0,3.0,5,0,3,1970,8224000.0,Yes
Yes,Unknown,269.29,15.0,3.0,Medical,1493.0,3.0,F,3.0,1.0,Laboratory Technician,3.0,Unknown,449284.0,565500,1.0,No,12.0,3.0,3.0,Part Time,1.0,10,5.0,2.0,2,2,2,1970,2610000.0,No
No,Travel Rarely,591.29,25.0,2.0,Unknown,1494.0,3.0,M,2.0,2.0,Healthcare Representative,4.0,Unknown,449284.0,1241717,7.0,No,13.0,3.0,3.0,Full Time,2.0,9,2.0,3.0,6,1,3,1970,5731000.0,No
No,Travel Rarely,261.96,6.0,3.0,Unknown,1495.0,4.0,F,2.0,1.0,Research Scientist,3.0,Married,211583.0,550117,1.0,No,13.0,3.0,3.0,Unknown,1.0,4,0.0,3.0,4,2,2,1970,5391411.0,No
No,Travel Frequently,245.14,4.0,4.0,Other,1496.0,4.0,F,2.0,1.0,Laboratory Technician,4.0,Married,198000.0,514800,1.0,Unknown,13.0,3.0,2.0,Part Time,1.0,2,2.0,4.0,2,2,2,1970,2376000.0,Yes
No,Unknown,1973.98,4.0,4.0,Unknown,1497.0,4.0,M,3.0,5.0,Manager,1.0,Divorced,1594372.0,4145367,4.0,No,13.0,3.0,4.0,Full Time,1.0,28,2.0,3.0,5,4,2,1970,19132462.0,No
No,Unknown,290.04,7.0,3.0,Medical,1498.0,1.0,M,3.0,1.0,Research Scientist,3.0,Unknown,449284.0,609075,4.0,Yes,19.0,3.0,3.0,Part Time,1.0,10,2.0,3.0,3,0,2,1970,2811113.0,Yes
No,Travel Rarely,365.13,2.0,3.0,Life Sciences,1499.0,2.0,F,3.0,1.0,Human Resources,4.0,Unknown,294917.0,766783,0.0,No,13.0,3.0,2.0,Full Time,0.0,10,5.0,3.0,9,1,8,1970,3539000.0,Yes
No,Travel Rarely,564.16,29.0,4.0,Marketing,1500.0,1.0,M,2.0,2.0,Sales Executive,4.0,Unknown,449284.0,1184733,1.0,Unknown,14.0,3.0,1.0,Full Time,2.0,10,3.0,3.0,12,5,7,1970,5468000.0,Yes
Yes,Unknown,599.75,27.0,3.0,Unknown,1501.0,3.0,F,3.0,2.0,Sales Executive,4.0,Unknown,484417.0,1259483,1.0,Unknown,18.0,3.0,4.0,Full Time,0.0,10,2.0,3.0,10,7,7,1970,5813000.0,Yes
No,Non-Travel,556.26,2.0,2.0,Medical,1502.0,2.0,F,3.0,2.0,Manufacturing Director,4.0,Divorced,449284.0,1168139,2.0,No,14.0,3.0,3.0,Part Time,1.0,15,6.0,3.0,7,1,7,1970,5391411.0,No
No,Unknown,997.39,-47.0,3.0,Medical,1503.0,47.0,M,3.0,3.0,Manufacturing Director,3.0,Single,805583.0,2094517,9.0,No,14.0,3.0,2.0,Part Time,0.0,9,3.0,3.0,7,0,2,1970,9667000.0,No
Yes,Travel Rarely,556.26,21.0,2.0,Medical,1504.0,4.0,M,3.0,2.0,Healthcare Representative,2.0,Married,449284.0,1168139,4.0,No,22.0,4.0,4.0,Part Time,1.0,13,2.0,4.0,9,3,7,1970,5391411.0,No
No,Non-Travel,531.76,-48.0,4.0,Unknown,1505.0,48.0,M,3.0,2.0,Sales Executive,3.0,Married,429500.0,1116700,4.0,Unknown,22.0,4.0,2.0,Unknown,2.0,10,3.0,4.0,8,5,7,1970,5391411.0,Yes
No,Travel Frequently,585.52,2.0,4.0,Life Sciences,1506.0,1.0,F,3.0,2.0,Sales Executive,4.0,Married,472917.0,1229583,1.0,Unknown,20.0,4.0,3.0,Unknown,1.0,7,5.0,3.0,7,7,7,1970,5391411.0,No
Yes,Unknown,754.62,10.0,3.0,Life Sciences,1507.0,3.0,M,3.0,3.0,Sales Executive,2.0,Unknown,609500.0,1584700,5.0,Unknown,21.0,4.0,3.0,Part Time,3.0,14,2.0,3.0,8,0,7,1970,7314000.0,No
No,Travel Rarely,1582.77,1.0,4.0,Unknown,1508.0,1.0,F,3.0,4.0,Manager,1.0,Unknown,1278392.0,3323820,2.0,Unknown,11.0,3.0,1.0,Full Time,1.0,22,3.0,3.0,19,11,16,1970,15340707.0,Yes
No,Travel Rarely,556.26,2.0,2.0,Unknown,1509.0,1.0,M,4.0,2.0,Sales Executive,3.0,Single,449284.0,1168139,0.0,No,14.0,3.0,2.0,Part Time,0.0,9,5.0,2.0,8,0,7,1970,5391411.0,Yes
No,Unknown,1032.49,6.0,3.0,Medical,1510.0,3.0,F,3.0,3.0,Research Director,1.0,Married,833932.0,2168223,9.0,No,13.0,3.0,2.0,Unknown,1.0,18,3.0,4.0,13,5,7,1970,10007184.0,No
No,Travel Frequently,290.04,6.0,3.0,Other,1511.0,3.0,F,4.0,1.0,Laboratory Technician,4.0,Married,234259.0,609075,0.0,No,18.0,3.0,1.0,Part Time,1.0,8,3.0,3.0,7,7,7,1970,2811113.0,Yes
No,Travel Frequently,556.26,1.0,2.0,Life Sciences,1512.0,3.0,F,2.0,2.0,Sales Executive,4.0,Married,449284.0,1168139,1.0,Unknown,12.0,3.0,3.0,Part Time,1.0,7,2.0,3.0,7,0,7,1970,5391411.0,Yes
No,Travel Rarely,290.04,5.0,4.0,Unknown,1513.0,3.0,F,3.0,1.0,Research Scientist,4.0,Married,449284.0,609075,0.0,Unknown,12.0,3.0,3.0,Part Time,1.0,10,4.0,3.0,5,0,3,1970,2811113.0,Yes
No,Travel Rarely,661.35,2.0,3.0,Human Resources,1514.0,1.0,F,2.0,2.0,Human Resources,1.0,Unknown,534167.0,1388833,3.0,No,12.0,3.0,4.0,Full Time,0.0,10,1.0,3.0,2,1,0,1970,6410000.0,Yes
No,Unknown,290.04,2.0,4.0,Unknown,1515.0,3.0,F,3.0,1.0,Research Scientist,4.0,Unknown,449284.0,609075,0.0,Unknown,18.0,3.0,2.0,Part Time,1.0,3,2.0,1.0,2,2,2,1970,2811113.0,Yes
Yes,Unknown,509.79,8.0,4.0,Medical,1516.0,3.0,F,2.0,2.0,Research Scientist,2.0,Unknown,411750.0,1070550,2.0,No,15.0,3.0,1.0,Part Time,0.0,11,3.0,2.0,8,7,7,1970,4941000.0,No
Yes,Unknown,290.04,2.0,4.0,Medical,1517.0,1.0,F,1.0,1.0,Research Scientist,4.0,Married,234259.0,609075,5.0,Yes,13.0,3.0,4.0,Part Time,0.0,10,4.0,2.0,3,2,2,1970,2811113.0,Yes
No,Travel Rarely,1973.98,5.0,5.0,Unknown,1518.0,4.0,F,3.0,5.0,Research Director,3.0,Married,449284.0,4145367,4.0,Unknown,11.0,3.0,2.0,Full Time,1.0,21,2.0,3.0,3,1,1,1970,19132462.0,Yes
No,Unknown,410.94,9.0,5.0,Other,1519.0,2.0,F,2.0,1.0,Laboratory Technician,4.0,Unknown,449284.0,862983,0.0,No,17.0,3.0,3.0,Full Time,0.0,4,2.0,3.0,3,2,2,1970,3983000.0,No
No,Unknown,654.85,5.0,2.0,Medical,1520.0,4.0,F,3.0,2.0,Manufacturing Director,4.0,Unknown,528917.0,1375183,7.0,No,16.0,3.0,3.0,Full Time,2.0,8,2.0,2.0,6,0,4,1970,6347000.0,No
No,Unknown,299.62,-22.0,1.0,Unknown,1521.0,3.0,F,3.0,1.0,Research Scientist,4.0,Unknown,449284.0,629200,1.0,Unknown,12.0,3.0,3.0,Full Time,2.0,10,2.0,2.0,4,0,2,1970,2904000.0,No
No,Travel Rarely,278.16,2.0,1.0,Unknown,1522.0,3.0,F,3.0,1.0,Human Resources,3.0,Divorced,224667.0,584133,0.0,Yes,11.0,3.0,3.0,Part Time,1.0,4,5.0,3.0,3,1,0,1970,2696000.0,Yes
No,Unknown,556.26,-28.0,2.0,Unknown,1523.0,4.0,M,3.0,2.0,Sales Executive,3.0,Unknown,449284.0,1168139,7.0,Unknown,12.0,3.0,2.0,Part Time,1.0,4,2.0,4.0,2,2,2,1970,5391411.0,Yes
Yes,Unknown,224.3,1.0,1.0,Unknown,1524.0,1.0,M,2.0,1.0,Sales Representative,2.0,Single,181167.0,471033,1.0,Unknown,11.0,3.0,3.0,Part Time,0.0,3,3.0,3.0,3,1,2,1970,2174000.0,No
No,Travel Rarely,696.94,1.0,4.0,Medical,1525.0,4.0,F,3.0,2.0,Healthcare Representative,3.0,Unknown,562917.0,1463583,2.0,No,11.0,3.0,3.0,Full Time,0.0,10,2.0,3.0,3,1,2,1970,6755000.0,No
No,Unknown,290.04,9.0,2.0,Unknown,1526.0,1.0,F,3.0,1.0,Sales Representative,4.0,Single,234259.0,609075,1.0,Unknown,24.0,4.0,3.0,Part Time,0.0,3,3.0,2.0,3,2,2,1970,2811113.0,Yes
No,Travel Rarely,274.13,9.0,4.0,Life Sciences,1527.0,3.0,F,2.0,1.0,Research Scientist,2.0,Unknown,221417.0,575683,0.0,Unknown,16.0,3.0,4.0,Part Time,0.0,3,5.0,3.0,2,2,2,1970,2657000.0,No
No,Unknown,290.04,23.0,3.0,Unknown,1528.0,4.0,F,3.0,1.0,Research Scientist,4.0,Unknown,449284.0,609075,9.0,No,16.0,3.0,4.0,Part Time,0.0,6,4.0,3.0,3,1,2,1970,2811113.0,Yes
No,Travel Rarely,290.04,1.0,2.0,Unknown,1529.0,4.0,F,3.0,1.0,Laboratory Technician,2.0,Unknown,449284.0,609075,1.0,No,11.0,3.0,2.0,Part Time,1.0,5,2.0,3.0,5,0,4,1970,2811113.0,Yes
